Sender;Recipient;EventDate;month
62;56;2010-01-05 11:05:30;1
62;50;2010-01-05 11:05:30;1
56;62;2010-01-05 11:06:29;1
50;62;2010-01-05 11:06:59;1
41;163;2010-01-05 11:07:25;1
41;90;2010-01-05 11:07:25;1
133;62;2010-01-05 11:07:36;1
83;3;2010-01-05 11:07:40;1
83;90;2010-01-05 11:07:40;1
83;35;2010-01-05 11:07:40;1
35;83;2010-01-05 11:08:22;1
163;41;2010-01-05 11:08:40;1
65;119;2010-01-05 11:08:42;1
83;3;2010-01-05 11:08:46;1
83;90;2010-01-05 11:08:46;1
83;35;2010-01-05 11:08:46;1
163;110;2010-01-05 11:09:43;1
163;14;2010-01-05 11:09:43;1
65;129;2010-01-05 11:09:44;1
35;90;2010-01-05 11:09:46;1
35;83;2010-01-05 11:09:56;1
65;127;2010-01-05 11:11:01;1
62;136;2010-01-05 11:12:04;1
62;73;2010-01-05 11:12:04;1
62;3;2010-01-05 11:12:04;1
62;56;2010-01-05 11:12:04;1
62;50;2010-01-05 11:12:04;1
62;152;2010-01-05 11:12:04;1
50;62;2010-01-05 11:12:27;1
56;62;2010-01-05 11:13:06;1
127;65;2010-01-05 11:13:07;1
97;121;2010-01-05 11:13:36;1
136;62;2010-01-05 11:14:59;1
118;85;2010-01-05 11:16:26;1
118;103;2010-01-05 11:16:26;1
118;8;2010-01-05 11:16:26;1
118;128;2010-01-05 11:16:26;1
118;13;2010-01-05 11:16:26;1
118;86;2010-01-05 11:16:26;1
118;52;2010-01-05 11:16:26;1
118;36;2010-01-05 11:16:26;1
118;83;2010-01-05 11:16:26;1
118;155;2010-01-05 11:16:26;1
118;67;2010-01-05 11:16:26;1
118;102;2010-01-05 11:16:26;1
118;132;2010-01-05 11:16:26;1
118;37;2010-01-05 11:16:26;1
136;62;2010-01-05 11:16:27;1
62;39;2010-01-05 11:16:43;1
152;62;2010-01-05 11:23:59;1
121;27;2010-01-05 11:24:29;1
152;62;2010-01-05 11:24:44;1
54;166;2010-01-05 11:24:49;1
85;128;2010-01-05 11:26:33;1
54;166;2010-01-05 11:31:51;1
35;83;2010-01-05 11:32:02;1
83;35;2010-01-05 11:33:19;1
27;121;2010-01-05 11:34:16;1
8;85;2010-01-05 11:35:15;1
119;65;2010-01-05 11:41:45;1
73;62;2010-01-05 11:41:57;1
119;65;2010-01-05 11:42:03;1
130;135;2010-01-05 11:42:20;1
73;62;2010-01-05 11:42:32;1
119;92;2010-01-05 11:42:47;1
83;127;2010-01-05 11:55:21;1
83;74;2010-01-05 11:55:21;1
83;90;2010-01-05 11:55:21;1
55;107;2010-01-05 11:55:57;1
84;92;2010-01-05 11:56:25;1
84;165;2010-01-05 11:56:25;1
127;83;2010-01-05 11:56:43;1
57;52;2010-01-05 11:56:50;1
165;84;2010-01-05 11:57:55;1
102;132;2010-01-05 12:00:23;1
102;132;2010-01-05 12:00:39;1
62;88;2010-01-05 12:01:14;1
92;84;2010-01-05 12:02:29;1
102;132;2010-01-05 12:02:59;1
39;62;2010-01-05 12:06:23;1
103;81;2010-01-05 12:06:44;1
52;57;2010-01-05 12:08:41;1
74;83;2010-01-05 12:09:04;1
92;165;2010-01-05 12:09:09;1
165;92;2010-01-05 12:10:18;1
136;133;2010-01-05 12:11:44;1
133;136;2010-01-05 12:12:12;1
81;39;2010-01-05 12:12:36;1
81;39;2010-01-05 12:13:05;1
52;57;2010-01-05 12:13:46;1
14;17;2010-01-05 12:13:50;1
8;47;2010-01-05 12:13:59;1
52;57;2010-01-05 12:14:26;1
39;81;2010-01-05 12:15:11;1
39;16;2010-01-05 12:15:11;1
39;157;2010-01-05 12:15:11;1
39;116;2010-01-05 12:15:11;1
39;140;2010-01-05 12:15:11;1
39;28;2010-01-05 12:15:11;1
39;49;2010-01-05 12:15:11;1
39;95;2010-01-05 12:15:11;1
123;136;2010-01-05 12:15:25;1
123;73;2010-01-05 12:15:25;1
123;19;2010-01-05 12:15:25;1
118;36;2010-01-05 12:16:22;1
118;83;2010-01-05 12:16:22;1
118;8;2010-01-05 12:16:22;1
118;13;2010-01-05 12:16:22;1
118;132;2010-01-05 12:16:22;1
118;52;2010-01-05 12:16:22;1
118;85;2010-01-05 12:16:22;1
118;155;2010-01-05 12:16:22;1
118;103;2010-01-05 12:16:22;1
118;67;2010-01-05 12:16:22;1
118;102;2010-01-05 12:16:22;1
118;128;2010-01-05 12:16:22;1
118;37;2010-01-05 12:16:22;1
17;14;2010-01-05 12:16:28;1
136;123;2010-01-05 12:18:04;1
45;126;2010-01-05 12:18:52;1
81;39;2010-01-05 12:19:16;1
162;33;2010-01-05 12:20:04;1
3;83;2010-01-05 12:20:05;1
3;83;2010-01-05 12:21:17;1
3;62;2010-01-05 12:21:17;1
3;62;2010-01-05 12:22:21;1
90;83;2010-01-05 12:24:00;1
57;52;2010-01-05 12:25:02;1
132;102;2010-01-05 12:25:17;1
54;166;2010-01-05 12:25:30;1
90;41;2010-01-05 12:26:21;1
90;163;2010-01-05 12:35:28;1
17;14;2010-01-05 12:35:40;1
119;92;2010-01-05 12:35:43;1
13;39;2010-01-05 12:37:09;1
8;128;2010-01-05 12:38:18;1
126;45;2010-01-05 12:48:29;1
155;136;2010-01-05 12:48:48;1
116;39;2010-01-05 12:51:41;1
130;133;2010-01-05 12:52:24;1
130;90;2010-01-05 12:52:24;1
130;143;2010-01-05 12:52:24;1
92;119;2010-01-05 12:55:48;1
69;118;2010-01-05 12:55:56;1
155;102;2010-01-05 12:57:17;1
118;69;2010-01-05 12:57:28;1
107;150;2010-01-05 12:57:32;1
102;155;2010-01-05 12:58:48;1
163;90;2010-01-05 12:59:40;1
62;103;2010-01-05 13:01:57;1
62;73;2010-01-05 13:01:57;1
85;103;2010-01-05 13:02:00;1
27;69;2010-01-05 13:02:29;1
27;86;2010-01-05 13:02:29;1
73;62;2010-01-05 13:02:35;1
85;128;2010-01-05 13:04:27;1
110;163;2010-01-05 13:04:41;1
103;62;2010-01-05 13:05:05;1
133;73;2010-01-05 13:09:23;1
166;128;2010-01-05 13:11:57;1
128;166;2010-01-05 13:12:09;1
133;62;2010-01-05 13:12:34;1
17;155;2010-01-05 13:17:46;1
8;103;2010-01-05 13:19:30;1
8;128;2010-01-05 13:19:30;1
8;85;2010-01-05 13:19:30;1
8;67;2010-01-05 13:19:30;1
8;13;2010-01-05 13:19:30;1
103;81;2010-01-05 13:19:31;1
102;132;2010-01-05 13:21:23;1
128;166;2010-01-05 13:22:10;1
54;17;2010-01-05 13:22:45;1
17;54;2010-01-05 13:23:31;1
128;85;2010-01-05 13:23:38;1
155;17;2010-01-05 13:24:51;1
166;128;2010-01-05 13:27:00;1
128;166;2010-01-05 13:27:23;1
17;54;2010-01-05 13:28:22;1
112;73;2010-01-05 13:28:31;1
54;17;2010-01-05 13:29:07;1
132;102;2010-01-05 13:29:18;1
47;22;2010-01-05 13:36:38;1
22;47;2010-01-05 13:44:25;1
133;161;2010-01-05 13:44:45;1
163;110;2010-01-05 13:45:09;1
39;17;2010-01-05 13:51:26;1
39;97;2010-01-05 13:51:26;1
39;132;2010-01-05 13:51:26;1
19;123;2010-01-05 13:51:39;1
17;39;2010-01-05 13:52:02;1
152;136;2010-01-05 13:52:28;1
152;90;2010-01-05 13:52:28;1
152;69;2010-01-05 13:52:28;1
152;33;2010-01-05 13:52:28;1
152;133;2010-01-05 13:52:28;1
152;143;2010-01-05 13:52:28;1
152;137;2010-01-05 13:52:28;1
136;152;2010-01-05 13:52:32;1
33;152;2010-01-05 13:52:41;1
107;55;2010-01-05 13:53:10;1
17;39;2010-01-05 13:53:52;1
107;128;2010-01-05 13:53:56;1
107;102;2010-01-05 13:54:00;1
132;39;2010-01-05 13:54:22;1
97;39;2010-01-05 13:54:25;1
35;90;2010-01-05 13:55:19;1
35;127;2010-01-05 13:55:19;1
107;55;2010-01-05 13:55:29;1
90;83;2010-01-05 13:56:16;1
136;153;2010-01-05 13:57:58;1
136;19;2010-01-05 13:57:58;1
136;69;2010-01-05 13:57:58;1
69;136;2010-01-05 13:58:09;1
62;133;2010-01-05 14:01:16;1
136;19;2010-01-05 14:01:23;1
136;39;2010-01-05 14:01:23;1
136;133;2010-01-05 14:01:23;1
136;166;2010-01-05 14:01:23;1
136;107;2010-01-05 14:01:23;1
136;73;2010-01-05 14:01:23;1
136;123;2010-01-05 14:01:23;1
136;84;2010-01-05 14:01:23;1
36;155;2010-01-05 14:01:33;1
84;136;2010-01-05 14:02:06;1
19;136;2010-01-05 14:02:07;1
33;162;2010-01-05 14:02:52;1
19;136;2010-01-05 14:03:01;1
166;132;2010-01-05 14:03:14;1
33;45;2010-01-05 14:04:43;1
119;30;2010-01-05 14:06:35;1
83;90;2010-01-05 14:09:23;1
30;119;2010-01-05 14:11:41;1
36;155;2010-01-05 14:14:19;1
127;35;2010-01-05 14:15:02;1
85;8;2010-01-05 14:15:17;1
166;54;2010-01-05 14:16:21;1
132;166;2010-01-05 14:17:26;1
61;39;2010-01-05 14:17:43;1
61;28;2010-01-05 14:17:43;1
61;95;2010-01-05 14:17:43;1
143;152;2010-01-05 14:18:13;1
90;83;2010-01-05 14:22:55;1
90;35;2010-01-05 14:24:09;1
54;166;2010-01-05 14:27:40;1
36;155;2010-01-05 14:29:02;1
166;54;2010-01-05 14:30:22;1
14;17;2010-01-05 14:32:16;1
107;136;2010-01-05 14:32:59;1
52;57;2010-01-05 14:36:57;1
118;52;2010-01-05 14:40:26;1
118;86;2010-01-05 14:40:26;1
60;103;2010-01-05 14:41:47;1
103;60;2010-01-05 14:41:57;1
36;155;2010-01-05 14:42:07;1
118;86;2010-01-05 14:44:57;1
118;52;2010-01-05 14:44:57;1
166;54;2010-01-05 14:48:55;1
130;89;2010-01-05 14:49:38;1
36;155;2010-01-05 14:56:41;1
130;89;2010-01-05 15:01:06;1
130;57;2010-01-05 15:03:21;1
36;155;2010-01-05 15:06:53;1
22;153;2010-01-05 15:12:19;1
85;103;2010-01-05 15:18:08;1
85;128;2010-01-05 15:18:08;1
118;86;2010-01-05 15:25:43;1
118;52;2010-01-05 15:25:43;1
103;141;2010-01-05 16:36:08;1
103;54;2010-01-05 16:36:08;1
103;44;2010-01-05 16:36:08;1
103;152;2010-01-05 16:36:08;1
103;56;2010-01-05 16:36:08;1
103;50;2010-01-05 16:36:08;1
8;85;2010-01-05 16:36:09;1
17;133;2010-01-05 23:40:30;1
17;62;2010-01-05 23:40:30;1
17;129;2010-01-05 23:40:30;1
17;32;2010-01-05 23:40:30;1
17;97;2010-01-05 23:40:30;1
17;37;2010-01-05 23:40:30;1
17;136;2010-01-05 23:40:30;1
17;19;2010-01-05 23:40:30;1
17;148;2010-01-05 23:40:30;1
17;105;2010-01-05 23:40:30;1
17;158;2010-01-05 23:40:30;1
17;41;2010-01-05 23:40:30;1
17;11;2010-01-05 23:40:30;1
17;90;2010-01-05 23:40:30;1
17;146;2010-01-05 23:40:30;1
17;161;2010-01-05 23:40:30;1
17;32;2010-01-05 23:42:27;1
17;97;2010-01-05 23:42:27;1
17;37;2010-01-05 23:42:27;1
17;105;2010-01-05 23:42:27;1
17;158;2010-01-05 23:42:27;1
17;41;2010-01-05 23:42:27;1
17;133;2010-01-05 23:42:27;1
17;62;2010-01-05 23:42:27;1
17;146;2010-01-05 23:42:27;1
17;130;2010-01-05 23:44:20;1
39;17;2010-01-06 05:32:00;1
39;61;2010-01-06 05:32:49;1
39;136;2010-01-06 05:33:46;1
133;152;2010-01-06 05:34:16;1
133;136;2010-01-06 05:34:29;1
133;73;2010-01-06 05:57:02;1
133;161;2010-01-06 05:57:02;1
133;136;2010-01-06 05:57:02;1
133;62;2010-01-06 05:57:02;1
133;161;2010-01-06 06:00:11;1
133;161;2010-01-06 06:01:28;1
73;136;2010-01-06 06:19:32;1
74;90;2010-01-06 06:27:08;1
74;127;2010-01-06 06:27:08;1
74;41;2010-01-06 06:27:08;1
65;91;2010-01-06 06:30:32;1
152;27;2010-01-06 06:32:38;1
127;74;2010-01-06 06:50:21;1
54;166;2010-01-06 06:55:43;1
54;166;2010-01-06 06:55:49;1
91;65;2010-01-06 06:56:56;1
52;37;2010-01-06 07:03:11;1
164;60;2010-01-06 07:15:48;1
27;152;2010-01-06 07:23:08;1
90;74;2010-01-06 07:24:12;1
27;152;2010-01-06 07:29:39;1
136;69;2010-01-06 07:30:40;1
136;86;2010-01-06 07:30:40;1
136;19;2010-01-06 07:30:40;1
136;73;2010-01-06 07:30:40;1
136;133;2010-01-06 07:30:40;1
136;62;2010-01-06 07:30:40;1
136;36;2010-01-06 07:30:40;1
136;155;2010-01-06 07:30:40;1
136;85;2010-01-06 07:30:40;1
136;161;2010-01-06 07:30:40;1
133;136;2010-01-06 07:31:25;1
62;136;2010-01-06 07:32:50;1
84;136;2010-01-06 07:34:49;1
19;136;2010-01-06 07:34:50;1
136;84;2010-01-06 07:35:08;1
27;47;2010-01-06 07:35:14;1
136;84;2010-01-06 07:36:32;1
136;137;2010-01-06 07:36:32;1
136;112;2010-01-06 07:36:32;1
52;148;2010-01-06 07:37:08;1
52;80;2010-01-06 07:37:08;1
52;11;2010-01-06 07:37:08;1
84;136;2010-01-06 07:37:28;1
62;107;2010-01-06 07:37:29;1
73;136;2010-01-06 07:38:40;1
97;57;2010-01-06 07:39:33;1
86;136;2010-01-06 07:40:32;1
163;86;2010-01-06 07:44:53;1
41;74;2010-01-06 07:47:55;1
145;97;2010-01-06 07:49:07;1
73;133;2010-01-06 07:50:56;1
69;136;2010-01-06 07:53:38;1
166;133;2010-01-06 07:54:14;1
166;35;2010-01-06 07:54:14;1
166;90;2010-01-06 07:54:14;1
135;22;2010-01-06 07:56:55;1
107;62;2010-01-06 08:06:13;1
166;128;2010-01-06 08:07:23;1
47;27;2010-01-06 08:09:40;1
128;166;2010-01-06 08:10:30;1
128;166;2010-01-06 08:11:54;1
83;36;2010-01-06 08:16:54;1
36;136;2010-01-06 08:20:39;1
36;83;2010-01-06 08:20:59;1
36;83;2010-01-06 08:22:30;1
90;166;2010-01-06 08:30:45;1
133;166;2010-01-06 08:35:05;1
90;129;2010-01-06 08:37:12;1
90;119;2010-01-06 08:37:12;1
90;127;2010-01-06 08:37:12;1
35;166;2010-01-06 08:39:51;1
152;27;2010-01-06 08:41:26;1
22;148;2010-01-06 08:51:19;1
35;166;2010-01-06 08:51:54;1
35;90;2010-01-06 08:51:54;1
82;113;2010-01-06 08:52:46;1
161;90;2010-01-06 08:53:03;1
161;35;2010-01-06 08:53:03;1
161;83;2010-01-06 08:53:03;1
161;136;2010-01-06 08:53:15;1
35;161;2010-01-06 08:53:43;1
83;161;2010-01-06 08:54:02;1
83;13;2010-01-06 08:54:18;1
61;39;2010-01-06 08:55:42;1
61;28;2010-01-06 08:55:42;1
61;95;2010-01-06 08:55:42;1
13;83;2010-01-06 08:56:13;1
47;126;2010-01-06 08:57:38;1
121;150;2010-01-06 08:58:02;1
121;86;2010-01-06 08:58:02;1
121;69;2010-01-06 08:58:02;1
69;121;2010-01-06 08:59:15;1
150;121;2010-01-06 08:59:37;1
148;22;2010-01-06 09:05:56;1
123;136;2010-01-06 09:14:39;1
97;17;2010-01-06 09:15:11;1
86;121;2010-01-06 09:15:12;1
17;97;2010-01-06 09:17:12;1
8;81;2010-01-06 09:17:26;1
153;22;2010-01-06 09:18:15;1
86;101;2010-01-06 09:19:08;1
17;130;2010-01-06 09:19:26;1
37;36;2010-01-06 09:23:07;1
37;52;2010-01-06 09:23:07;1
37;85;2010-01-06 09:23:07;1
37;83;2010-01-06 09:23:07;1
37;155;2010-01-06 09:23:07;1
37;103;2010-01-06 09:23:07;1
37;8;2010-01-06 09:23:07;1
37;67;2010-01-06 09:23:07;1
37;102;2010-01-06 09:23:07;1
37;128;2010-01-06 09:23:07;1
37;13;2010-01-06 09:23:07;1
37;132;2010-01-06 09:23:07;1
37;135;2010-01-06 09:23:07;1
37;118;2010-01-06 09:23:07;1
135;37;2010-01-06 09:23:34;1
8;37;2010-01-06 09:23:45;1
67;37;2010-01-06 09:23:49;1
118;37;2010-01-06 09:24:38;1
13;67;2010-01-06 09:25:45;1
13;85;2010-01-06 09:25:45;1
102;37;2010-01-06 09:26:21;1
13;37;2010-01-06 09:27:05;1
83;37;2010-01-06 09:28:09;1
47;27;2010-01-06 09:31:08;1
47;137;2010-01-06 09:31:08;1
132;37;2010-01-06 09:33:30;1
17;97;2010-01-06 09:34:39;1
130;57;2010-01-06 09:39:25;1
128;37;2010-01-06 09:40:14;1
136;69;2010-01-06 09:40:53;1
58;166;2010-01-06 09:40:55;1
102;62;2010-01-06 09:45:18;1
89;130;2010-01-06 09:46:21;1
35;90;2010-01-06 09:47:04;1
132;36;2010-01-06 09:47:59;1
130;69;2010-01-06 09:48:14;1
69;27;2010-01-06 09:49:10;1
166;58;2010-01-06 09:52:16;1
27;47;2010-01-06 09:52:33;1
36;132;2010-01-06 09:52:39;1
86;101;2010-01-06 09:53:01;1
33;45;2010-01-06 09:53:03;1
103;37;2010-01-06 09:53:18;1
69;130;2010-01-06 09:53:26;1
97;17;2010-01-06 09:56:30;1
39;61;2010-01-06 09:57:03;1
27;69;2010-01-06 10:02:53;1
163;86;2010-01-06 10:03:19;1
89;130;2010-01-06 10:07:38;1
27;148;2010-01-06 10:12:44;1
148;27;2010-01-06 10:13:17;1
121;113;2010-01-06 10:13:35;1
121;39;2010-01-06 10:13:35;1
121;148;2010-01-06 10:13:35;1
121;126;2010-01-06 10:13:35;1
121;47;2010-01-06 10:13:35;1
121;61;2010-01-06 10:13:35;1
121;45;2010-01-06 10:13:35;1
121;163;2010-01-06 10:13:35;1
121;85;2010-01-06 10:13:35;1
121;36;2010-01-06 10:13:35;1
121;104;2010-01-06 10:13:35;1
121;137;2010-01-06 10:13:35;1
121;152;2010-01-06 10:13:35;1
61;121;2010-01-06 10:14:42;1
62;102;2010-01-06 10:16:14;1
62;73;2010-01-06 10:16:39;1
47;57;2010-01-06 10:19:00;1
152;121;2010-01-06 10:19:40;1
47;121;2010-01-06 10:24:17;1
128;107;2010-01-06 10:24:52;1
128;148;2010-01-06 10:26:07;1
36;37;2010-01-06 10:26:34;1
148;121;2010-01-06 10:27:10;1
36;121;2010-01-06 10:28:41;1
69;136;2010-01-06 10:29:20;1
148;11;2010-01-06 10:29:46;1
97;30;2010-01-06 10:32:46;1
97;57;2010-01-06 10:32:46;1
97;150;2010-01-06 10:32:46;1
97;130;2010-01-06 10:32:46;1
97;116;2010-01-06 10:32:46;1
97;90;2010-01-06 10:32:46;1
97;136;2010-01-06 10:32:46;1
97;123;2010-01-06 10:32:46;1
97;117;2010-01-06 10:32:46;1
97;126;2010-01-06 10:32:46;1
97;156;2010-01-06 10:32:46;1
97;73;2010-01-06 10:32:46;1
97;101;2010-01-06 10:32:46;1
97;55;2010-01-06 10:32:46;1
97;17;2010-01-06 10:32:46;1
97;152;2010-01-06 10:32:46;1
97;82;2010-01-06 10:32:46;1
97;118;2010-01-06 10:32:46;1
97;78;2010-01-06 10:32:46;1
97;3;2010-01-06 10:32:46;1
97;135;2010-01-06 10:32:46;1
97;64;2010-01-06 10:32:46;1
97;95;2010-01-06 10:32:46;1
97;119;2010-01-06 10:32:46;1
97;163;2010-01-06 10:32:46;1
97;47;2010-01-06 10:32:46;1
97;19;2010-01-06 10:32:46;1
97;77;2010-01-06 10:32:46;1
97;11;2010-01-06 10:32:46;1
97;145;2010-01-06 10:32:46;1
97;133;2010-01-06 10:32:46;1
97;112;2010-01-06 10:32:46;1
97;65;2010-01-06 10:32:46;1
97;91;2010-01-06 10:32:46;1
97;62;2010-01-06 10:32:46;1
97;45;2010-01-06 10:32:46;1
97;36;2010-01-06 10:32:46;1
97;32;2010-01-06 10:32:46;1
97;154;2010-01-06 10:32:46;1
97;14;2010-01-06 10:32:46;1
97;165;2010-01-06 10:32:46;1
97;86;2010-01-06 10:32:46;1
77;97;2010-01-06 10:33:25;1
36;97;2010-01-06 10:33:27;1
118;97;2010-01-06 10:33:41;1
17;97;2010-01-06 10:33:48;1
136;97;2010-01-06 10:34:29;1
165;97;2010-01-06 10:35:51;1
101;97;2010-01-06 10:36:02;1
64;97;2010-01-06 10:36:11;1
58;166;2010-01-06 10:36:36;1
39;121;2010-01-06 10:37:43;1
32;97;2010-01-06 10:38:33;1
45;97;2010-01-06 10:38:38;1
32;19;2010-01-06 10:39:22;1
32;19;2010-01-06 10:39:51;1
28;61;2010-01-06 10:40:52;1
113;121;2010-01-06 10:43:30;1
152;97;2010-01-06 10:44:04;1
117;97;2010-01-06 10:44:50;1
156;97;2010-01-06 10:50:38;1
28;61;2010-01-06 10:52:00;1
28;39;2010-01-06 10:54:03;1
116;97;2010-01-06 10:54:17;1
28;58;2010-01-06 10:54:59;1
62;97;2010-01-06 10:55:02;1
126;97;2010-01-06 10:55:24;1
126;121;2010-01-06 10:55:44;1
3;83;2010-01-06 10:57:33;1
3;90;2010-01-06 10:57:33;1
65;119;2010-01-06 10:57:40;1
30;97;2010-01-06 10:57:47;1
133;97;2010-01-06 10:58:09;1
47;97;2010-01-06 10:58:52;1
83;3;2010-01-06 10:59:01;1
28;39;2010-01-06 10:59:10;1
65;97;2010-01-06 11:00:22;1
73;97;2010-01-06 11:00:46;1
90;148;2010-01-06 11:00:46;1
148;90;2010-01-06 11:01:46;1
73;62;2010-01-06 11:02:04;1
36;107;2010-01-06 11:03:02;1
90;3;2010-01-06 11:04:27;1
55;97;2010-01-06 11:04:39;1
80;118;2010-01-06 11:08:27;1
62;17;2010-01-06 11:10:21;1
62;97;2010-01-06 11:10:21;1
80;118;2010-01-06 11:10:26;1
39;136;2010-01-06 11:11:04;1
39;123;2010-01-06 11:11:04;1
166;128;2010-01-06 11:13:29;1
128;166;2010-01-06 11:13:41;1
27;69;2010-01-06 11:14:13;1
30;65;2010-01-06 11:18:24;1
30;90;2010-01-06 11:18:24;1
30;35;2010-01-06 11:18:24;1
30;136;2010-01-06 11:19:19;1
30;19;2010-01-06 11:19:19;1
30;161;2010-01-06 11:19:19;1
19;97;2010-01-06 11:20:23;1
30;136;2010-01-06 11:20:33;1
30;161;2010-01-06 11:20:33;1
30;112;2010-01-06 11:20:33;1
30;73;2010-01-06 11:20:33;1
19;30;2010-01-06 11:20:41;1
14;97;2010-01-06 11:21:16;1
30;65;2010-01-06 11:21:31;1
30;90;2010-01-06 11:21:31;1
30;35;2010-01-06 11:21:31;1
30;129;2010-01-06 11:21:31;1
82;97;2010-01-06 11:22:06;1
30;143;2010-01-06 11:22:10;1
30;73;2010-01-06 11:22:58;1
27;69;2010-01-06 11:23:08;1
30;97;2010-01-06 11:24:32;1
30;135;2010-01-06 11:24:32;1
135;30;2010-01-06 11:25:22;1
77;152;2010-01-06 11:25:22;1
97;30;2010-01-06 11:25:36;1
127;90;2010-01-06 11:25:40;1
35;30;2010-01-06 11:26:27;1
144;3;2010-01-06 11:26:42;1
130;135;2010-01-06 11:27:03;1
135;33;2010-01-06 11:27:12;1
130;89;2010-01-06 11:28:16;1
152;3;2010-01-06 11:28:24;1
152;135;2010-01-06 11:28:24;1
152;132;2010-01-06 11:28:24;1
152;90;2010-01-06 11:28:24;1
152;77;2010-01-06 11:28:24;1
152;33;2010-01-06 11:28:24;1
152;130;2010-01-06 11:28:24;1
152;27;2010-01-06 11:28:24;1
152;47;2010-01-06 11:28:24;1
152;154;2010-01-06 11:28:24;1
152;136;2010-01-06 11:28:24;1
152;163;2010-01-06 11:28:24;1
152;36;2010-01-06 11:28:24;1
152;85;2010-01-06 11:28:24;1
152;83;2010-01-06 11:28:24;1
152;143;2010-01-06 11:28:24;1
152;119;2010-01-06 11:28:24;1
152;121;2010-01-06 11:28:24;1
152;137;2010-01-06 11:28:24;1
152;86;2010-01-06 11:28:24;1
152;69;2010-01-06 11:28:24;1
77;152;2010-01-06 11:29:24;1
136;152;2010-01-06 11:30:12;1
8;152;2010-01-06 11:30:59;1
36;137;2010-01-06 11:31:20;1
52;119;2010-01-06 11:31:28;1
52;33;2010-01-06 11:31:28;1
52;118;2010-01-06 11:31:28;1
52;30;2010-01-06 11:31:28;1
27;152;2010-01-06 11:31:39;1
65;30;2010-01-06 11:31:55;1
36;152;2010-01-06 11:32:06;1
107;128;2010-01-06 11:33:50;1
47;152;2010-01-06 11:34:13;1
27;47;2010-01-06 11:34:14;1
52;37;2010-01-06 11:34:27;1
136;19;2010-01-06 11:34:57;1
136;84;2010-01-06 11:34:57;1
136;39;2010-01-06 11:34:57;1
136;107;2010-01-06 11:34:57;1
136;166;2010-01-06 11:34:57;1
136;73;2010-01-06 11:34:57;1
136;123;2010-01-06 11:34:57;1
136;133;2010-01-06 11:34:57;1
136;112;2010-01-06 11:34:57;1
136;119;2010-01-06 11:34:57;1
163;121;2010-01-06 11:35:03;1
47;27;2010-01-06 11:35:09;1
84;136;2010-01-06 11:35:15;1
107;36;2010-01-06 11:35:26;1
107;136;2010-01-06 11:35:33;1
135;152;2010-01-06 11:36:32;1
130;126;2010-01-06 11:37:19;1
130;57;2010-01-06 11:37:19;1
136;30;2010-01-06 11:38:27;1
83;152;2010-01-06 11:38:42;1
136;30;2010-01-06 11:38:42;1
136;39;2010-01-06 11:38:51;1
19;136;2010-01-06 11:39:06;1
119;126;2010-01-06 11:39:22;1
119;97;2010-01-06 11:39:45;1
90;83;2010-01-06 11:40:47;1
118;148;2010-01-06 11:41:16;1
118;11;2010-01-06 11:41:16;1
118;86;2010-01-06 11:41:16;1
83;90;2010-01-06 11:41:53;1
90;97;2010-01-06 11:41:59;1
132;36;2010-01-06 11:42:35;1
65;90;2010-01-06 11:43:49;1
65;127;2010-01-06 11:43:49;1
65;109;2010-01-06 11:43:49;1
65;129;2010-01-06 11:43:49;1
65;154;2010-01-06 11:43:49;1
133;136;2010-01-06 11:43:50;1
90;161;2010-01-06 11:44:18;1
90;35;2010-01-06 11:44:18;1
127;65;2010-01-06 11:44:34;1
136;153;2010-01-06 11:45:07;1
136;69;2010-01-06 11:45:07;1
136;39;2010-01-06 11:45:07;1
136;123;2010-01-06 11:45:07;1
86;118;2010-01-06 11:45:27;1
86;97;2010-01-06 11:45:48;1
86;152;2010-01-06 11:45:58;1
130;89;2010-01-06 11:48:35;1
130;66;2010-01-06 11:48:35;1
130;17;2010-01-06 11:48:35;1
119;126;2010-01-06 11:49:31;1
39;136;2010-01-06 11:51:43;1
39;136;2010-01-06 11:52:58;1
19;17;2010-01-06 11:54:17;1
19;97;2010-01-06 11:54:17;1
17;19;2010-01-06 11:55:03;1
73;30;2010-01-06 11:55:10;1
143;152;2010-01-06 11:55:48;1
143;30;2010-01-06 11:55:49;1
97;19;2010-01-06 11:55:51;1
152;69;2010-01-06 11:55:54;1
152;136;2010-01-06 11:55:54;1
152;83;2010-01-06 11:55:54;1
152;143;2010-01-06 11:55:54;1
152;130;2010-01-06 11:55:54;1
152;121;2010-01-06 11:55:54;1
152;27;2010-01-06 11:55:54;1
152;86;2010-01-06 11:55:54;1
152;90;2010-01-06 11:55:54;1
152;163;2010-01-06 11:55:54;1
152;36;2010-01-06 11:55:54;1
152;85;2010-01-06 11:55:54;1
152;156;2010-01-06 11:55:54;1
152;137;2010-01-06 11:55:54;1
152;77;2010-01-06 11:55:54;1
152;33;2010-01-06 11:55:54;1
152;119;2010-01-06 11:55:54;1
152;162;2010-01-06 11:55:54;1
152;150;2010-01-06 11:55:54;1
152;47;2010-01-06 11:55:54;1
152;148;2010-01-06 11:55:54;1
143;117;2010-01-06 11:56:04;1
121;152;2010-01-06 11:56:19;1
152;77;2010-01-06 11:56:29;1
136;152;2010-01-06 11:56:34;1
69;121;2010-01-06 11:56:40;1
69;121;2010-01-06 11:57:03;1
73;30;2010-01-06 11:57:12;1
132;152;2010-01-06 11:57:28;1
