Sender;Recipient;EventDate;month;year
69;90;2010-01-05 07:59:55;1;2010
108;17;2010-01-05 08:03:41;1;2010
117;97;2010-01-05 08:04:41;1;2010
19;136;2010-01-05 08:10:38;1;2010
86;136;2010-01-05 08:11:18;1;2010
119;90;2010-01-05 08:12:02;1;2010
119;129;2010-01-05 08:12:02;1;2010
86;130;2010-01-05 08:12:11;1;2010
161;90;2010-01-05 08:16:58;1;2010
161;83;2010-01-05 08:16:58;1;2010
161;35;2010-01-05 08:16:58;1;2010
130;66;2010-01-05 08:18:01;1;2010
105;35;2010-01-05 08:21:40;1;2010
35;161;2010-01-05 08:22:42;1;2010
47;97;2010-01-05 08:25:16;1;2010
83;161;2010-01-05 08:27:10;1;2010
83;13;2010-01-05 08:27:23;1;2010
83;60;2010-01-05 08:27:57;1;2010
83;60;2010-01-05 08:28:09;1;2010
36;136;2010-01-05 08:33:19;1;2010
97;47;2010-01-05 08:38:44;1;2010
126;119;2010-01-05 08:41:14;1;2010
135;151;2010-01-05 08:50:42;1;2010
152;3;2010-01-05 08:52:04;1;2010
152;50;2010-01-05 08:52:04;1;2010
152;56;2010-01-05 08:52:04;1;2010
50;152;2010-01-05 08:52:18;1;2010
82;47;2010-01-05 08:52:33;1;2010
56;152;2010-01-05 08:56:15;1;2010
133;136;2010-01-05 08:58:20;1;2010
163;90;2010-01-05 08:59:05;1;2010
47;65;2010-01-05 08:59:18;1;2010
136;69;2010-01-05 09:01:22;1;2010
47;152;2010-01-05 09:04:56;1;2010
36;27;2010-01-05 09:05:23;1;2010
47;97;2010-01-05 09:06:36;1;2010
65;90;2010-01-05 09:10:28;1;2010
151;135;2010-01-05 09:10:48;1;2010
90;65;2010-01-05 09:11:16;1;2010
8;155;2010-01-05 09:12:15;1;2010
90;35;2010-01-05 09:13:22;1;2010
90;161;2010-01-05 09:14:24;1;2010
90;119;2010-01-05 09:14:24;1;2010
83;35;2010-01-05 09:15:58;1;2010
152;3;2010-01-05 09:16:25;1;2010
35;83;2010-01-05 09:16:36;1;2010
151;14;2010-01-05 09:18:22;1;2010
97;57;2010-01-05 09:18:23;1;2010
151;14;2010-01-05 09:18:31;1;2010
151;14;2010-01-05 09:18:41;1;2010
47;152;2010-01-05 09:21:48;1;2010
117;94;2010-01-05 09:22:47;1;2010
94;117;2010-01-05 09:23:49;1;2010
117;47;2010-01-05 09:25:24;1;2010
104;81;2010-01-05 09:25:39;1;2010
104;137;2010-01-05 09:26:49;1;2010
104;121;2010-01-05 09:30:45;1;2010
90;97;2010-01-05 09:31:29;1;2010
90;17;2010-01-05 09:31:29;1;2010
33;135;2010-01-05 09:31:50;1;2010
17;90;2010-01-05 09:31:56;1;2010
97;90;2010-01-05 09:32:02;1;2010
85;27;2010-01-05 09:32:52;1;2010
69;136;2010-01-05 09:33:55;1;2010
102;83;2010-01-05 09:34:04;1;2010
104;94;2010-01-05 09:34:51;1;2010
104;166;2010-01-05 09:34:51;1;2010
41;74;2010-01-05 09:36:34;1;2010
83;102;2010-01-05 09:38:23;1;2010
104;126;2010-01-05 09:39:25;1;2010
85;27;2010-01-05 09:40:22;1;2010
104;27;2010-01-05 09:42:18;1;2010
128;107;2010-01-05 09:42:23;1;2010
92;84;2010-01-05 09:43:04;1;2010
14;61;2010-01-05 09:49:43;1;2010
85;128;2010-01-05 09:50:04;1;2010
92;119;2010-01-05 09:51:37;1;2010
90;83;2010-01-05 10:26:49;1;2010
62;136;2010-01-05 10:28:01;1;2010
84;92;2010-01-05 10:28:14;1;2010
102;107;2010-01-05 10:30:17;1;2010
47;117;2010-01-05 10:31:57;1;2010
13;83;2010-01-05 10:33:52;1;2010
77;162;2010-01-05 10:35:31;1;2010
77;135;2010-01-05 10:35:31;1;2010
135;77;2010-01-05 10:35:47;1;2010
35;65;2010-01-05 10:37:37;1;2010
162;77;2010-01-05 10:37:43;1;2010
65;35;2010-01-05 10:39:17;1;2010
128;166;2010-01-05 10:41:39;1;2010
84;92;2010-01-05 10:45:40;1;2010
92;84;2010-01-05 10:46:58;1;2010
56;81;2010-01-05 10:54:49;1;2010
83;90;2010-01-05 10:56:57;1;2010
55;107;2010-01-05 11:00:03;1;2010
103;36;2010-01-05 11:00:06;1;2010
103;156;2010-01-05 11:00:06;1;2010
103;107;2010-01-05 11:00:45;1;2010
128;85;2010-01-05 11:04:48;1;2010
62;3;2010-01-05 11:05:29;1;2010
62;136;2010-01-05 11:05:29;1;2010
62;133;2010-01-05 11:05:29;1;2010
62;73;2010-01-05 11:05:29;1;2010
62;152;2010-01-05 11:05:30;1;2010
62;56;2010-01-05 11:05:30;1;2010
62;50;2010-01-05 11:05:30;1;2010
56;62;2010-01-05 11:06:29;1;2010
50;62;2010-01-05 11:06:59;1;2010
41;163;2010-01-05 11:07:25;1;2010
41;90;2010-01-05 11:07:25;1;2010
133;62;2010-01-05 11:07:36;1;2010
83;3;2010-01-05 11:07:40;1;2010
83;90;2010-01-05 11:07:40;1;2010
83;35;2010-01-05 11:07:40;1;2010
35;83;2010-01-05 11:08:22;1;2010
163;41;2010-01-05 11:08:40;1;2010
65;119;2010-01-05 11:08:42;1;2010
83;3;2010-01-05 11:08:46;1;2010
83;90;2010-01-05 11:08:46;1;2010
83;35;2010-01-05 11:08:46;1;2010
163;110;2010-01-05 11:09:43;1;2010
163;14;2010-01-05 11:09:43;1;2010
65;129;2010-01-05 11:09:44;1;2010
35;90;2010-01-05 11:09:46;1;2010
35;83;2010-01-05 11:09:56;1;2010
65;127;2010-01-05 11:11:01;1;2010
62;136;2010-01-05 11:12:04;1;2010
62;73;2010-01-05 11:12:04;1;2010
62;3;2010-01-05 11:12:04;1;2010
62;56;2010-01-05 11:12:04;1;2010
62;50;2010-01-05 11:12:04;1;2010
62;152;2010-01-05 11:12:04;1;2010
50;62;2010-01-05 11:12:27;1;2010
56;62;2010-01-05 11:13:06;1;2010
127;65;2010-01-05 11:13:07;1;2010
97;121;2010-01-05 11:13:36;1;2010
136;62;2010-01-05 11:14:59;1;2010
118;85;2010-01-05 11:16:26;1;2010
118;103;2010-01-05 11:16:26;1;2010
118;8;2010-01-05 11:16:26;1;2010
118;128;2010-01-05 11:16:26;1;2010
118;13;2010-01-05 11:16:26;1;2010
118;86;2010-01-05 11:16:26;1;2010
118;52;2010-01-05 11:16:26;1;2010
118;36;2010-01-05 11:16:26;1;2010
118;83;2010-01-05 11:16:26;1;2010
118;155;2010-01-05 11:16:26;1;2010
118;67;2010-01-05 11:16:26;1;2010
118;102;2010-01-05 11:16:26;1;2010
118;132;2010-01-05 11:16:26;1;2010
118;37;2010-01-05 11:16:26;1;2010
136;62;2010-01-05 11:16:27;1;2010
62;39;2010-01-05 11:16:43;1;2010
152;62;2010-01-05 11:23:59;1;2010
121;27;2010-01-05 11:24:29;1;2010
152;62;2010-01-05 11:24:44;1;2010
54;166;2010-01-05 11:24:49;1;2010
85;128;2010-01-05 11:26:33;1;2010
54;166;2010-01-05 11:31:51;1;2010
35;83;2010-01-05 11:32:02;1;2010
83;35;2010-01-05 11:33:19;1;2010
27;121;2010-01-05 11:34:16;1;2010
8;85;2010-01-05 11:35:15;1;2010
119;65;2010-01-05 11:41:45;1;2010
73;62;2010-01-05 11:41:57;1;2010
119;65;2010-01-05 11:42:03;1;2010
130;135;2010-01-05 11:42:20;1;2010
73;62;2010-01-05 11:42:32;1;2010
119;92;2010-01-05 11:42:47;1;2010
83;127;2010-01-05 11:55:21;1;2010
83;74;2010-01-05 11:55:21;1;2010
83;90;2010-01-05 11:55:21;1;2010
55;107;2010-01-05 11:55:57;1;2010
84;92;2010-01-05 11:56:25;1;2010
84;165;2010-01-05 11:56:25;1;2010
127;83;2010-01-05 11:56:43;1;2010
57;52;2010-01-05 11:56:50;1;2010
165;84;2010-01-05 11:57:55;1;2010
102;132;2010-01-05 12:00:23;1;2010
102;132;2010-01-05 12:00:39;1;2010
62;88;2010-01-05 12:01:14;1;2010
92;84;2010-01-05 12:02:29;1;2010
102;132;2010-01-05 12:02:59;1;2010
39;62;2010-01-05 12:06:23;1;2010
103;81;2010-01-05 12:06:44;1;2010
52;57;2010-01-05 12:08:41;1;2010
74;83;2010-01-05 12:09:04;1;2010
92;165;2010-01-05 12:09:09;1;2010
165;92;2010-01-05 12:10:18;1;2010
136;133;2010-01-05 12:11:44;1;2010
133;136;2010-01-05 12:12:12;1;2010
81;39;2010-01-05 12:12:36;1;2010
81;39;2010-01-05 12:13:05;1;2010
52;57;2010-01-05 12:13:46;1;2010
14;17;2010-01-05 12:13:50;1;2010
8;47;2010-01-05 12:13:59;1;2010
52;57;2010-01-05 12:14:26;1;2010
39;81;2010-01-05 12:15:11;1;2010
39;16;2010-01-05 12:15:11;1;2010
39;157;2010-01-05 12:15:11;1;2010
39;116;2010-01-05 12:15:11;1;2010
39;140;2010-01-05 12:15:11;1;2010
39;28;2010-01-05 12:15:11;1;2010
39;49;2010-01-05 12:15:11;1;2010
39;95;2010-01-05 12:15:11;1;2010
123;136;2010-01-05 12:15:25;1;2010
123;73;2010-01-05 12:15:25;1;2010
123;19;2010-01-05 12:15:25;1;2010
118;36;2010-01-05 12:16:22;1;2010
118;83;2010-01-05 12:16:22;1;2010
118;8;2010-01-05 12:16:22;1;2010
118;13;2010-01-05 12:16:22;1;2010
118;132;2010-01-05 12:16:22;1;2010
118;52;2010-01-05 12:16:22;1;2010
118;85;2010-01-05 12:16:22;1;2010
118;155;2010-01-05 12:16:22;1;2010
118;103;2010-01-05 12:16:22;1;2010
118;67;2010-01-05 12:16:22;1;2010
118;102;2010-01-05 12:16:22;1;2010
118;128;2010-01-05 12:16:22;1;2010
118;37;2010-01-05 12:16:22;1;2010
17;14;2010-01-05 12:16:28;1;2010
136;123;2010-01-05 12:18:04;1;2010
45;126;2010-01-05 12:18:52;1;2010
81;39;2010-01-05 12:19:16;1;2010
162;33;2010-01-05 12:20:04;1;2010
3;83;2010-01-05 12:20:05;1;2010
3;83;2010-01-05 12:21:17;1;2010
3;62;2010-01-05 12:21:17;1;2010
3;62;2010-01-05 12:22:21;1;2010
90;83;2010-01-05 12:24:00;1;2010
57;52;2010-01-05 12:25:02;1;2010
132;102;2010-01-05 12:25:17;1;2010
54;166;2010-01-05 12:25:30;1;2010
90;41;2010-01-05 12:26:21;1;2010
90;163;2010-01-05 12:35:28;1;2010
17;14;2010-01-05 12:35:40;1;2010
119;92;2010-01-05 12:35:43;1;2010
13;39;2010-01-05 12:37:09;1;2010
8;128;2010-01-05 12:38:18;1;2010
126;45;2010-01-05 12:48:29;1;2010
155;136;2010-01-05 12:48:48;1;2010
116;39;2010-01-05 12:51:41;1;2010
130;133;2010-01-05 12:52:24;1;2010
130;90;2010-01-05 12:52:24;1;2010
130;143;2010-01-05 12:52:24;1;2010
92;119;2010-01-05 12:55:48;1;2010
69;118;2010-01-05 12:55:56;1;2010
155;102;2010-01-05 12:57:17;1;2010
118;69;2010-01-05 12:57:28;1;2010
107;150;2010-01-05 12:57:32;1;2010
102;155;2010-01-05 12:58:48;1;2010
163;90;2010-01-05 12:59:40;1;2010
62;103;2010-01-05 13:01:57;1;2010
62;73;2010-01-05 13:01:57;1;2010
85;103;2010-01-05 13:02:00;1;2010
27;69;2010-01-05 13:02:29;1;2010
27;86;2010-01-05 13:02:29;1;2010
73;62;2010-01-05 13:02:35;1;2010
85;128;2010-01-05 13:04:27;1;2010
110;163;2010-01-05 13:04:41;1;2010
103;62;2010-01-05 13:05:05;1;2010
133;73;2010-01-05 13:09:23;1;2010
166;128;2010-01-05 13:11:57;1;2010
128;166;2010-01-05 13:12:09;1;2010
133;62;2010-01-05 13:12:34;1;2010
17;155;2010-01-05 13:17:46;1;2010
8;103;2010-01-05 13:19:30;1;2010
8;128;2010-01-05 13:19:30;1;2010
8;85;2010-01-05 13:19:30;1;2010
8;67;2010-01-05 13:19:30;1;2010
8;13;2010-01-05 13:19:30;1;2010
103;81;2010-01-05 13:19:31;1;2010
102;132;2010-01-05 13:21:23;1;2010
128;166;2010-01-05 13:22:10;1;2010
54;17;2010-01-05 13:22:45;1;2010
17;54;2010-01-05 13:23:31;1;2010
128;85;2010-01-05 13:23:38;1;2010
155;17;2010-01-05 13:24:51;1;2010
166;128;2010-01-05 13:27:00;1;2010
128;166;2010-01-05 13:27:23;1;2010
17;54;2010-01-05 13:28:22;1;2010
112;73;2010-01-05 13:28:31;1;2010
54;17;2010-01-05 13:29:07;1;2010
132;102;2010-01-05 13:29:18;1;2010
47;22;2010-01-05 13:36:38;1;2010
22;47;2010-01-05 13:44:25;1;2010
133;161;2010-01-05 13:44:45;1;2010
163;110;2010-01-05 13:45:09;1;2010
39;17;2010-01-05 13:51:26;1;2010
39;97;2010-01-05 13:51:26;1;2010
39;132;2010-01-05 13:51:26;1;2010
19;123;2010-01-05 13:51:39;1;2010
17;39;2010-01-05 13:52:02;1;2010
152;136;2010-01-05 13:52:28;1;2010
152;90;2010-01-05 13:52:28;1;2010
152;69;2010-01-05 13:52:28;1;2010
152;33;2010-01-05 13:52:28;1;2010
152;133;2010-01-05 13:52:28;1;2010
152;143;2010-01-05 13:52:28;1;2010
152;137;2010-01-05 13:52:28;1;2010
136;152;2010-01-05 13:52:32;1;2010
33;152;2010-01-05 13:52:41;1;2010
107;55;2010-01-05 13:53:10;1;2010
17;39;2010-01-05 13:53:52;1;2010
107;128;2010-01-05 13:53:56;1;2010
107;102;2010-01-05 13:54:00;1;2010
132;39;2010-01-05 13:54:22;1;2010
97;39;2010-01-05 13:54:25;1;2010
35;90;2010-01-05 13:55:19;1;2010
35;127;2010-01-05 13:55:19;1;2010
107;55;2010-01-05 13:55:29;1;2010
90;83;2010-01-05 13:56:16;1;2010
136;153;2010-01-05 13:57:58;1;2010
136;19;2010-01-05 13:57:58;1;2010
136;69;2010-01-05 13:57:58;1;2010
69;136;2010-01-05 13:58:09;1;2010
62;133;2010-01-05 14:01:16;1;2010
136;19;2010-01-05 14:01:23;1;2010
136;39;2010-01-05 14:01:23;1;2010
136;133;2010-01-05 14:01:23;1;2010
136;166;2010-01-05 14:01:23;1;2010
136;107;2010-01-05 14:01:23;1;2010
136;73;2010-01-05 14:01:23;1;2010
136;123;2010-01-05 14:01:23;1;2010
136;84;2010-01-05 14:01:23;1;2010
36;155;2010-01-05 14:01:33;1;2010
84;136;2010-01-05 14:02:06;1;2010
19;136;2010-01-05 14:02:07;1;2010
33;162;2010-01-05 14:02:52;1;2010
19;136;2010-01-05 14:03:01;1;2010
166;132;2010-01-05 14:03:14;1;2010
33;45;2010-01-05 14:04:43;1;2010
119;30;2010-01-05 14:06:35;1;2010
83;90;2010-01-05 14:09:23;1;2010
30;119;2010-01-05 14:11:41;1;2010
36;155;2010-01-05 14:14:19;1;2010
127;35;2010-01-05 14:15:02;1;2010
85;8;2010-01-05 14:15:17;1;2010
166;54;2010-01-05 14:16:21;1;2010
132;166;2010-01-05 14:17:26;1;2010
61;39;2010-01-05 14:17:43;1;2010
61;28;2010-01-05 14:17:43;1;2010
61;95;2010-01-05 14:17:43;1;2010
143;152;2010-01-05 14:18:13;1;2010
90;83;2010-01-05 14:22:55;1;2010
90;35;2010-01-05 14:24:09;1;2010
54;166;2010-01-05 14:27:40;1;2010
36;155;2010-01-05 14:29:02;1;2010
166;54;2010-01-05 14:30:22;1;2010
14;17;2010-01-05 14:32:16;1;2010
107;136;2010-01-05 14:32:59;1;2010
52;57;2010-01-05 14:36:57;1;2010
118;52;2010-01-05 14:40:26;1;2010
118;86;2010-01-05 14:40:26;1;2010
60;103;2010-01-05 14:41:47;1;2010
103;60;2010-01-05 14:41:57;1;2010
36;155;2010-01-05 14:42:07;1;2010
118;86;2010-01-05 14:44:57;1;2010
118;52;2010-01-05 14:44:57;1;2010
166;54;2010-01-05 14:48:55;1;2010
130;89;2010-01-05 14:49:38;1;2010
36;155;2010-01-05 14:56:41;1;2010
130;89;2010-01-05 15:01:06;1;2010
130;57;2010-01-05 15:03:21;1;2010
36;155;2010-01-05 15:06:53;1;2010
22;153;2010-01-05 15:12:19;1;2010
85;103;2010-01-05 15:18:08;1;2010
85;128;2010-01-05 15:18:08;1;2010
118;86;2010-01-05 15:25:43;1;2010
118;52;2010-01-05 15:25:43;1;2010
103;141;2010-01-05 16:36:08;1;2010
103;54;2010-01-05 16:36:08;1;2010
103;44;2010-01-05 16:36:08;1;2010
103;152;2010-01-05 16:36:08;1;2010
103;56;2010-01-05 16:36:08;1;2010
103;50;2010-01-05 16:36:08;1;2010
8;85;2010-01-05 16:36:09;1;2010
17;133;2010-01-05 23:40:30;1;2010
17;62;2010-01-05 23:40:30;1;2010
17;129;2010-01-05 23:40:30;1;2010
17;32;2010-01-05 23:40:30;1;2010
17;97;2010-01-05 23:40:30;1;2010
17;37;2010-01-05 23:40:30;1;2010
17;136;2010-01-05 23:40:30;1;2010
17;19;2010-01-05 23:40:30;1;2010
17;148;2010-01-05 23:40:30;1;2010
17;105;2010-01-05 23:40:30;1;2010
17;158;2010-01-05 23:40:30;1;2010
17;41;2010-01-05 23:40:30;1;2010
17;11;2010-01-05 23:40:30;1;2010
17;90;2010-01-05 23:40:30;1;2010
17;146;2010-01-05 23:40:30;1;2010
17;161;2010-01-05 23:40:30;1;2010
17;32;2010-01-05 23:42:27;1;2010
17;97;2010-01-05 23:42:27;1;2010
17;37;2010-01-05 23:42:27;1;2010
17;105;2010-01-05 23:42:27;1;2010
17;158;2010-01-05 23:42:27;1;2010
17;41;2010-01-05 23:42:27;1;2010
17;133;2010-01-05 23:42:27;1;2010
17;62;2010-01-05 23:42:27;1;2010
17;146;2010-01-05 23:42:27;1;2010
17;130;2010-01-05 23:44:20;1;2010
39;17;2010-01-06 05:32:00;1;2010
39;61;2010-01-06 05:32:49;1;2010
39;136;2010-01-06 05:33:46;1;2010
133;152;2010-01-06 05:34:16;1;2010
133;136;2010-01-06 05:34:29;1;2010
133;73;2010-01-06 05:57:02;1;2010
133;161;2010-01-06 05:57:02;1;2010
133;136;2010-01-06 05:57:02;1;2010
133;62;2010-01-06 05:57:02;1;2010
133;161;2010-01-06 06:00:11;1;2010
133;161;2010-01-06 06:01:28;1;2010
73;136;2010-01-06 06:19:32;1;2010
74;90;2010-01-06 06:27:08;1;2010
74;127;2010-01-06 06:27:08;1;2010
74;41;2010-01-06 06:27:08;1;2010
65;91;2010-01-06 06:30:32;1;2010
152;27;2010-01-06 06:32:38;1;2010
127;74;2010-01-06 06:50:21;1;2010
54;166;2010-01-06 06:55:43;1;2010
54;166;2010-01-06 06:55:49;1;2010
91;65;2010-01-06 06:56:56;1;2010
52;37;2010-01-06 07:03:11;1;2010
164;60;2010-01-06 07:15:48;1;2010
27;152;2010-01-06 07:23:08;1;2010
90;74;2010-01-06 07:24:12;1;2010
27;152;2010-01-06 07:29:39;1;2010
136;69;2010-01-06 07:30:40;1;2010
136;86;2010-01-06 07:30:40;1;2010
136;19;2010-01-06 07:30:40;1;2010
136;73;2010-01-06 07:30:40;1;2010
136;133;2010-01-06 07:30:40;1;2010
136;62;2010-01-06 07:30:40;1;2010
136;36;2010-01-06 07:30:40;1;2010
136;155;2010-01-06 07:30:40;1;2010
136;85;2010-01-06 07:30:40;1;2010
136;161;2010-01-06 07:30:40;1;2010
133;136;2010-01-06 07:31:25;1;2010
62;136;2010-01-06 07:32:50;1;2010
84;136;2010-01-06 07:34:49;1;2010
19;136;2010-01-06 07:34:50;1;2010
136;84;2010-01-06 07:35:08;1;2010
27;47;2010-01-06 07:35:14;1;2010
136;84;2010-01-06 07:36:32;1;2010
136;137;2010-01-06 07:36:32;1;2010
136;112;2010-01-06 07:36:32;1;2010
52;148;2010-01-06 07:37:08;1;2010
52;160;2010-01-06 07:37:08;1;2010
52;80;2010-01-06 07:37:08;1;2010
52;11;2010-01-06 07:37:08;1;2010
84;136;2010-01-06 07:37:28;1;2010
62;107;2010-01-06 07:37:29;1;2010
73;136;2010-01-06 07:38:40;1;2010
97;57;2010-01-06 07:39:33;1;2010
86;136;2010-01-06 07:40:32;1;2010
163;86;2010-01-06 07:44:53;1;2010
41;74;2010-01-06 07:47:55;1;2010
145;97;2010-01-06 07:49:07;1;2010
73;133;2010-01-06 07:50:56;1;2010
69;136;2010-01-06 07:53:38;1;2010
166;133;2010-01-06 07:54:14;1;2010
166;35;2010-01-06 07:54:14;1;2010
166;90;2010-01-06 07:54:14;1;2010
135;22;2010-01-06 07:56:55;1;2010
107;62;2010-01-06 08:06:13;1;2010
166;128;2010-01-06 08:07:23;1;2010
47;27;2010-01-06 08:09:40;1;2010
128;166;2010-01-06 08:10:30;1;2010
128;166;2010-01-06 08:11:54;1;2010
83;36;2010-01-06 08:16:54;1;2010
36;136;2010-01-06 08:20:39;1;2010
36;83;2010-01-06 08:20:59;1;2010
36;83;2010-01-06 08:22:30;1;2010
90;166;2010-01-06 08:30:45;1;2010
133;166;2010-01-06 08:35:05;1;2010
90;129;2010-01-06 08:37:12;1;2010
90;119;2010-01-06 08:37:12;1;2010
90;127;2010-01-06 08:37:12;1;2010
35;166;2010-01-06 08:39:51;1;2010
152;27;2010-01-06 08:41:26;1;2010
22;148;2010-01-06 08:51:19;1;2010
35;166;2010-01-06 08:51:54;1;2010
35;90;2010-01-06 08:51:54;1;2010
82;113;2010-01-06 08:52:46;1;2010
161;90;2010-01-06 08:53:03;1;2010
161;35;2010-01-06 08:53:03;1;2010
161;83;2010-01-06 08:53:03;1;2010
161;136;2010-01-06 08:53:15;1;2010
35;161;2010-01-06 08:53:43;1;2010
83;161;2010-01-06 08:54:02;1;2010
83;13;2010-01-06 08:54:18;1;2010
61;39;2010-01-06 08:55:42;1;2010
61;28;2010-01-06 08:55:42;1;2010
61;95;2010-01-06 08:55:42;1;2010
13;83;2010-01-06 08:56:13;1;2010
47;126;2010-01-06 08:57:38;1;2010
121;150;2010-01-06 08:58:02;1;2010
121;86;2010-01-06 08:58:02;1;2010
121;69;2010-01-06 08:58:02;1;2010
69;121;2010-01-06 08:59:15;1;2010
150;121;2010-01-06 08:59:37;1;2010
148;22;2010-01-06 09:05:56;1;2010
123;136;2010-01-06 09:14:39;1;2010
97;17;2010-01-06 09:15:11;1;2010
86;121;2010-01-06 09:15:12;1;2010
17;97;2010-01-06 09:17:12;1;2010
8;81;2010-01-06 09:17:26;1;2010
153;22;2010-01-06 09:18:15;1;2010
86;101;2010-01-06 09:19:08;1;2010
17;130;2010-01-06 09:19:26;1;2010
37;36;2010-01-06 09:23:07;1;2010
37;52;2010-01-06 09:23:07;1;2010
37;85;2010-01-06 09:23:07;1;2010
37;83;2010-01-06 09:23:07;1;2010
37;155;2010-01-06 09:23:07;1;2010
37;103;2010-01-06 09:23:07;1;2010
37;8;2010-01-06 09:23:07;1;2010
37;67;2010-01-06 09:23:07;1;2010
37;102;2010-01-06 09:23:07;1;2010
37;128;2010-01-06 09:23:07;1;2010
37;13;2010-01-06 09:23:07;1;2010
37;132;2010-01-06 09:23:07;1;2010
37;135;2010-01-06 09:23:07;1;2010
37;118;2010-01-06 09:23:07;1;2010
135;37;2010-01-06 09:23:34;1;2010
8;37;2010-01-06 09:23:45;1;2010
67;37;2010-01-06 09:23:49;1;2010
118;37;2010-01-06 09:24:38;1;2010
13;67;2010-01-06 09:25:45;1;2010
13;85;2010-01-06 09:25:45;1;2010
102;37;2010-01-06 09:26:21;1;2010
13;37;2010-01-06 09:27:05;1;2010
83;37;2010-01-06 09:28:09;1;2010
47;27;2010-01-06 09:31:08;1;2010
47;137;2010-01-06 09:31:08;1;2010
132;37;2010-01-06 09:33:30;1;2010
17;97;2010-01-06 09:34:39;1;2010
130;57;2010-01-06 09:39:25;1;2010
128;37;2010-01-06 09:40:14;1;2010
136;69;2010-01-06 09:40:53;1;2010
58;166;2010-01-06 09:40:55;1;2010
102;62;2010-01-06 09:45:18;1;2010
89;130;2010-01-06 09:46:21;1;2010
35;90;2010-01-06 09:47:04;1;2010
132;36;2010-01-06 09:47:59;1;2010
130;69;2010-01-06 09:48:14;1;2010
69;27;2010-01-06 09:49:10;1;2010
166;58;2010-01-06 09:52:16;1;2010
27;47;2010-01-06 09:52:33;1;2010
36;132;2010-01-06 09:52:39;1;2010
86;101;2010-01-06 09:53:01;1;2010
33;45;2010-01-06 09:53:03;1;2010
103;37;2010-01-06 09:53:18;1;2010
69;130;2010-01-06 09:53:26;1;2010
97;17;2010-01-06 09:56:30;1;2010
39;61;2010-01-06 09:57:03;1;2010
27;69;2010-01-06 10:02:53;1;2010
163;86;2010-01-06 10:03:19;1;2010
160;80;2010-01-06 10:06:59;1;2010
160;148;2010-01-06 10:06:59;1;2010
89;130;2010-01-06 10:07:38;1;2010
27;148;2010-01-06 10:12:44;1;2010
148;27;2010-01-06 10:13:17;1;2010
121;113;2010-01-06 10:13:35;1;2010
121;39;2010-01-06 10:13:35;1;2010
121;148;2010-01-06 10:13:35;1;2010
121;126;2010-01-06 10:13:35;1;2010
121;47;2010-01-06 10:13:35;1;2010
121;61;2010-01-06 10:13:35;1;2010
121;45;2010-01-06 10:13:35;1;2010
121;163;2010-01-06 10:13:35;1;2010
121;85;2010-01-06 10:13:35;1;2010
121;36;2010-01-06 10:13:35;1;2010
121;104;2010-01-06 10:13:35;1;2010
121;137;2010-01-06 10:13:35;1;2010
121;152;2010-01-06 10:13:35;1;2010
61;121;2010-01-06 10:14:42;1;2010
62;102;2010-01-06 10:16:14;1;2010
62;73;2010-01-06 10:16:39;1;2010
47;57;2010-01-06 10:19:00;1;2010
152;121;2010-01-06 10:19:40;1;2010
47;121;2010-01-06 10:24:17;1;2010
128;107;2010-01-06 10:24:52;1;2010
128;148;2010-01-06 10:26:07;1;2010
36;37;2010-01-06 10:26:34;1;2010
148;121;2010-01-06 10:27:10;1;2010
36;121;2010-01-06 10:28:41;1;2010
69;136;2010-01-06 10:29:20;1;2010
148;11;2010-01-06 10:29:46;1;2010
97;30;2010-01-06 10:32:46;1;2010
97;57;2010-01-06 10:32:46;1;2010
97;150;2010-01-06 10:32:46;1;2010
97;130;2010-01-06 10:32:46;1;2010
97;116;2010-01-06 10:32:46;1;2010
97;90;2010-01-06 10:32:46;1;2010
97;136;2010-01-06 10:32:46;1;2010
97;123;2010-01-06 10:32:46;1;2010
97;117;2010-01-06 10:32:46;1;2010
97;126;2010-01-06 10:32:46;1;2010
97;156;2010-01-06 10:32:46;1;2010
97;73;2010-01-06 10:32:46;1;2010
97;101;2010-01-06 10:32:46;1;2010
97;55;2010-01-06 10:32:46;1;2010
97;17;2010-01-06 10:32:46;1;2010
97;152;2010-01-06 10:32:46;1;2010
97;82;2010-01-06 10:32:46;1;2010
97;118;2010-01-06 10:32:46;1;2010
97;78;2010-01-06 10:32:46;1;2010
97;3;2010-01-06 10:32:46;1;2010
97;135;2010-01-06 10:32:46;1;2010
97;64;2010-01-06 10:32:46;1;2010
97;95;2010-01-06 10:32:46;1;2010
97;119;2010-01-06 10:32:46;1;2010
97;163;2010-01-06 10:32:46;1;2010
97;47;2010-01-06 10:32:46;1;2010
97;19;2010-01-06 10:32:46;1;2010
97;77;2010-01-06 10:32:46;1;2010
97;11;2010-01-06 10:32:46;1;2010
97;145;2010-01-06 10:32:46;1;2010
97;133;2010-01-06 10:32:46;1;2010
97;112;2010-01-06 10:32:46;1;2010
97;65;2010-01-06 10:32:46;1;2010
97;91;2010-01-06 10:32:46;1;2010
97;62;2010-01-06 10:32:46;1;2010
97;45;2010-01-06 10:32:46;1;2010
97;36;2010-01-06 10:32:46;1;2010
97;32;2010-01-06 10:32:46;1;2010
97;154;2010-01-06 10:32:46;1;2010
97;14;2010-01-06 10:32:46;1;2010
97;165;2010-01-06 10:32:46;1;2010
97;86;2010-01-06 10:32:46;1;2010
77;97;2010-01-06 10:33:25;1;2010
